system,no_sent,no_corefs,sent_sentim_0,sent_sentim_1,sent_sentim_2,sent_sentim_3,sent_sentim_4,tok_sentim_0,tok_sentim_1,tok_sentim_2,tok_sentim_3,tok_sentim_4,no_openie,NUMBER,PERSON,LOCATION,DATE,ORGANIZATION,MISC,DURATION,TIME,SET,ORDINAL,MONEY,PERCENT,named_entities,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,OPEN_QUOT,PERIOD,COMMA,CLOSING_QUOT,TWO_PTS,SEMICOLON,DOLLAR,POUND,-LRB-,-RRB-,-LCB-,-RCB-,Attribution[S][N],Background[N][S],Background[S][N],Cause[N][S],Cause[S][N],Comparison[N][N],Comparison[N][S],Condition[N][S],Condition[S][N],Contrast[N][N],Contrast[N][S],Contrast[S][N],Elaboration[N][S],Enablement[N][S],Enablement[S][N],Evaluation[N][S],Evaluation[S][N],Explanation[N][S],Joint[N][N],same-unit[N][N],Summary[N][S],Temporal[N][N],Temporal[N][S],Temporal[S][N],textual-organization[N][N],Topic-Change[N][N],TotalRST
23959320_112.txt,5,3,0,3,1,1,0,1,3,111,6,1,17,1,2,2,0,1,0,0,0,0,0,0,0,6,5,1,9,0,0,13,8,0,0,0,1,12,7,7,0,0,0,10,5,5,1,0,0,0,5,0,2,1,6,2,6,4,0,1,0,1,1,5,3,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,12
10613136_109.txt,4,1,0,3,0,1,0,0,9,113,1,0,6,2,2,0,0,2,0,0,0,0,2,0,0,8,6,2,15,0,0,15,8,0,0,0,0,19,6,8,0,0,0,2,0,0,0,0,0,0,5,0,4,0,0,6,3,6,0,3,0,1,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,11
25807540_106.txt,5,5,0,2,1,2,0,0,4,108,7,0,18,0,9,5,0,3,0,2,0,0,0,0,0,19,2,1,6,0,0,13,3,0,0,0,0,14,0,21,0,0,0,6,3,4,0,0,0,0,7,0,3,1,5,3,0,11,1,1,0,1,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,1,2,0,0,1,0,0,0,16
35012987_115.txt,6,2,0,3,0,3,0,0,6,125,4,3,12,0,0,1,0,0,3,4,0,0,0,0,0,8,9,1,14,0,0,13,7,1,0,0,1,27,5,1,1,0,1,6,4,4,0,0,1,0,3,0,4,0,1,2,5,5,0,0,0,2,1,6,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,4,0,0,0,0,0,0,0,13
9765282_117.txt,7,5,0,6,1,0,0,0,7,114,2,0,18,1,9,3,5,0,2,0,0,0,0,0,0,20,5,2,17,0,0,17,10,0,0,0,1,18,4,15,1,0,0,5,0,4,0,0,0,0,0,0,2,0,0,1,5,5,0,0,0,2,0,7,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,12
7930086_102.txt,5,2,0,3,1,1,0,0,3,109,2,0,28,0,0,4,0,0,1,0,0,0,0,0,0,5,4,0,17,0,0,18,4,0,0,0,0,19,11,5,1,0,0,2,0,3,0,0,0,0,3,0,1,0,3,4,3,4,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,11
17128706_101.txt,8,3,0,1,3,4,0,0,0,103,5,0,27,0,11,0,0,4,0,0,0,0,0,0,0,15,6,0,9,0,0,5,4,0,0,0,1,16,0,15,0,0,1,5,3,6,0,0,0,0,4,0,4,0,0,2,0,17,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,6,0,0,0,0,0,0,0,16
32214275_120.txt,11,3,1,2,5,3,0,0,7,122,7,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,16,0,0,9,10,1,0,0,2,22,8,1,0,0,0,9,2,7,1,0,0,0,2,0,4,5,0,3,4,6,0,3,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1,1,2,0,0,0,0,0,0,16
36079889_119.txt,7,1,0,2,2,2,1,0,2,123,6,1,28,1,3,1,4,0,0,4,0,0,0,0,0,13,3,2,11,0,0,15,10,0,0,0,0,19,4,5,0,0,0,6,7,5,0,0,1,0,5,0,5,0,3,2,1,11,1,0,0,0,0,7,8,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,7,2,1,0,0,1,0,0,0,0,0,0,0,0,17
1170181_109.txt,6,1,0,3,2,1,0,0,2,116,4,2,22,1,8,0,0,0,1,0,0,1,0,0,0,11,3,1,14,0,0,12,9,1,0,0,0,18,4,8,0,0,2,4,2,2,0,0,0,0,6,0,5,0,2,4,2,9,0,3,0,0,0,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,3,1,0,0,0,0,0,0,14
14615533_119.txt,6,6,0,5,1,0,0,0,3,128,4,1,23,0,9,0,0,0,1,0,0,0,0,0,0,10,2,0,20,0,0,14,6,0,0,0,0,18,3,11,0,0,2,4,0,5,0,0,1,0,5,0,7,0,3,3,3,8,4,0,0,1,1,6,8,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,7,0,0,0,0,2,0,0,0,0,0,0,0,0,14
32883936_103.txt,6,4,0,3,2,1,0,0,2,118,0,1,19,0,13,1,1,0,0,0,0,0,0,0,0,15,5,0,14,0,0,11,6,0,0,0,0,21,3,17,0,0,2,0,2,2,0,0,1,0,3,0,2,0,1,2,1,8,0,2,0,0,0,6,8,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,12
30638543_106.txt,5,3,0,2,2,1,0,0,5,105,4,1,17,0,10,1,0,0,0,0,0,0,0,0,0,11,4,0,10,0,1,15,9,0,0,0,0,22,3,9,0,0,2,2,3,2,0,0,1,0,5,0,3,0,2,1,0,7,0,1,0,1,0,5,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,11
8710347_105.txt,4,6,0,4,0,0,0,0,3,110,2,2,39,1,7,5,2,0,0,0,0,0,0,0,0,15,5,1,12,0,0,10,5,0,0,0,0,23,5,15,0,0,1,2,0,4,0,0,2,0,4,0,3,0,0,3,3,5,0,1,0,1,0,4,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,12
31206425_118.txt,6,1,0,3,1,2,0,0,4,124,6,2,25,1,5,4,0,0,5,0,0,0,0,0,0,15,4,1,17,0,0,19,12,0,0,0,0,23,5,11,0,0,1,1,5,4,0,0,0,0,5,0,4,0,3,1,0,4,0,0,0,0,0,6,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,4,3,0,0,0,1,1,0,0,0,0,0,0,0,13
12947954_120.txt,4,5,0,2,0,2,0,0,3,125,5,2,16,1,7,0,0,0,0,0,0,0,0,0,0,8,7,1,6,0,0,13,8,1,0,0,2,10,8,9,0,0,0,8,5,6,0,0,1,0,6,0,9,0,3,2,2,8,1,1,0,0,0,4,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,3,0,0,0,0,0,0,18
6659784_118.txt,5,3,0,5,0,0,0,0,1,126,5,0,29,0,11,0,0,1,0,1,0,0,0,0,0,13,2,0,10,0,0,14,10,1,0,0,1,18,2,15,1,0,3,7,2,4,0,0,0,0,5,0,4,3,2,3,1,8,1,1,0,0,1,5,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,1,0,0,0,13
17129542_102.txt,9,3,0,5,3,1,0,0,4,105,7,2,29,1,9,0,2,14,0,0,0,0,0,0,0,26,0,2,7,0,0,10,6,0,0,0,0,16,1,21,0,0,0,6,4,7,1,0,1,0,0,0,1,1,5,2,1,11,0,1,0,0,0,8,5,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,14
6917971_120.txt,5,3,0,4,0,1,0,0,4,130,4,3,25,1,8,3,1,2,0,0,0,0,0,0,0,15,5,1,10,0,0,18,8,0,0,0,1,16,6,13,0,0,0,3,8,6,1,0,0,0,3,0,7,1,0,3,1,8,0,3,0,0,1,5,12,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,2,0,0,0,0,0,0,15
15220459_111.txt,4,3,0,4,0,0,0,0,2,119,1,0,25,0,4,2,1,0,1,0,0,0,0,0,0,8,7,0,13,0,0,14,2,0,0,0,0,21,3,8,0,0,0,4,4,4,0,0,0,0,5,0,3,2,2,5,2,8,1,2,0,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,2,2,0,0,0,0,0,0,0,13
26338405_115.txt,6,6,0,6,0,0,0,1,3,126,3,0,21,0,16,2,4,2,0,2,0,2,0,0,0,28,3,1,11,0,0,13,3,1,0,0,0,18,6,22,0,0,0,0,3,1,0,0,1,0,5,0,3,0,4,5,1,11,0,3,0,0,0,6,11,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,16
13840353_106.txt,5,3,0,4,1,0,0,0,6,105,8,0,15,0,1,2,2,5,3,0,0,0,0,0,0,13,4,0,18,0,0,13,6,0,0,0,1,19,5,9,1,0,1,0,2,4,0,0,2,0,4,0,3,2,3,5,1,3,0,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,12
3526088_115.txt,4,2,0,3,0,1,0,0,2,116,8,2,14,0,9,0,9,0,4,0,0,0,0,0,0,22,4,0,12,0,0,17,6,0,1,0,0,19,5,19,0,0,0,0,4,2,0,0,0,0,6,0,5,0,4,3,0,6,0,2,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,3,0,0,0,0,0,0,0,12
9022488_108.txt,5,5,0,4,0,1,0,0,2,118,3,0,26,0,0,1,1,0,0,1,0,0,0,0,0,3,6,0,18,0,0,11,8,0,0,0,1,21,4,2,0,3,0,3,2,4,0,0,0,0,7,0,5,0,1,3,1,7,0,1,0,0,0,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,1,0,1,0,0,0,10
12245992_103.txt,4,4,0,3,0,1,0,0,3,104,5,1,67,0,0,3,0,1,0,0,0,0,0,0,0,4,1,0,16,0,0,16,7,0,0,0,1,27,4,6,0,0,1,1,1,6,0,0,1,0,1,0,2,3,0,6,0,3,0,0,0,1,0,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,7
10582947_104.txt,4,4,0,2,0,2,0,0,1,109,3,2,42,0,8,1,4,0,3,0,0,0,0,0,0,16,7,1,12,0,0,11,6,0,0,0,1,23,1,11,0,0,0,2,6,2,0,0,0,0,3,0,3,0,0,2,2,6,0,1,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,3,1,0,0,0,0,0,0,10
19570233_103.txt,8,7,0,4,3,1,0,0,3,108,7,0,19,1,9,0,0,5,0,0,0,0,0,0,0,15,3,1,10,0,0,11,2,0,0,0,0,18,7,15,0,0,0,3,2,2,0,0,2,0,2,0,1,2,2,4,2,8,0,1,0,1,0,8,8,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7,0,0,0,0,1,2,2,0,0,0,0,0,0,15
20478345_107.txt,3,4,1,2,0,0,0,1,2,122,1,0,32,1,14,5,3,4,0,0,0,0,0,2,0,29,5,3,12,0,0,12,5,0,0,0,0,20,1,24,0,0,3,0,0,0,0,0,1,0,5,0,5,2,1,3,0,7,0,1,1,0,0,2,9,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,0,0,16
34750408_114.txt,9,5,1,3,3,2,0,0,5,120,4,1,23,2,6,0,2,3,3,1,0,0,0,0,0,17,6,3,12,0,0,10,8,0,1,0,4,20,2,15,0,0,1,2,3,2,0,0,0,0,4,0,7,0,1,2,2,8,0,2,0,0,0,9,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,15
12105437_119.txt,6,4,0,6,0,0,0,0,4,122,7,0,14,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,15,0,0,12,11,0,0,0,0,24,3,0,0,0,0,6,4,7,0,0,1,0,4,0,4,1,2,3,4,10,0,3,0,1,0,6,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,14
30137970_103.txt,4,1,0,2,2,0,0,0,2,115,4,3,26,1,31,4,0,0,0,0,1,0,0,0,0,37,4,1,9,0,0,13,1,0,1,0,0,13,3,41,0,0,1,2,1,0,0,0,0,0,3,3,2,0,0,1,0,4,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6
21139749_105.txt,5,5,0,2,1,2,0,0,2,100,11,0,13,0,22,0,3,0,3,0,0,0,0,0,0,28,7,1,11,0,0,12,6,0,0,0,1,14,6,27,2,0,2,1,2,1,0,0,0,0,0,0,1,0,0,1,1,5,0,1,0,0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,8
8981188_106.txt,6,6,0,5,1,0,0,0,2,111,4,1,18,1,14,3,0,2,0,0,0,0,0,0,0,20,5,1,9,0,0,7,5,0,0,0,0,16,3,21,0,0,0,2,4,8,0,0,0,0,4,0,2,3,2,3,1,6,0,3,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,12
12440160_104.txt,6,4,0,4,1,1,0,0,7,112,3,3,17,0,4,3,0,0,0,0,0,0,0,0,0,7,2,0,10,1,0,7,6,1,1,0,0,15,3,8,0,0,4,7,4,7,0,0,3,0,6,0,7,1,3,2,4,4,1,0,0,0,0,6,10,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,3,0,1,0,0,0,0,14
1304346_113.txt,5,4,0,3,1,1,0,0,3,115,5,0,15,3,5,2,1,0,1,0,0,0,0,0,0,12,4,3,16,0,0,15,8,1,0,0,0,22,3,8,0,0,0,5,1,3,0,0,0,0,4,0,3,0,2,3,1,8,0,1,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,9
9126846_105.txt,6,4,0,5,1,0,0,0,4,118,2,0,30,0,6,8,1,0,6,0,0,0,0,0,0,21,5,1,11,0,0,14,4,0,0,0,0,14,2,19,0,0,2,6,1,3,0,0,2,0,4,0,4,0,0,2,3,6,0,0,0,2,0,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,3,0,0,0,0,0,0,0,11
30671819_107.txt,6,2,0,3,1,2,0,0,3,113,2,4,23,1,9,0,0,0,0,0,0,0,0,0,0,10,1,1,12,0,0,17,3,0,0,0,1,21,2,16,0,0,2,8,5,5,0,0,0,0,2,0,2,0,0,0,2,9,1,1,0,0,2,6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,1,1,0,0,0,0,0,0,15
14492055_104.txt,6,4,0,5,0,1,0,0,3,109,7,2,44,0,11,0,0,0,1,0,0,0,0,0,0,12,9,0,10,0,0,5,10,0,0,0,0,17,1,15,0,0,2,2,2,5,1,0,1,0,6,0,5,0,0,2,1,12,0,0,0,0,2,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,13
2093270_106.txt,5,4,0,3,2,0,0,0,6,101,8,0,37,1,0,1,3,0,2,4,0,0,0,0,0,11,3,3,20,0,0,12,14,0,1,0,0,17,7,2,0,0,0,1,1,2,0,0,0,0,2,0,2,1,3,5,2,7,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,14
21388576_117.txt,5,4,0,5,0,0,0,0,11,114,1,0,21,0,7,0,1,1,0,0,0,0,0,0,0,9,6,0,12,0,0,15,9,0,0,0,1,21,2,8,0,0,2,7,2,6,0,0,0,0,3,0,1,2,4,6,4,4,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,13
12798515_116.txt,7,5,1,4,0,1,1,2,4,114,6,0,32,2,3,0,0,0,0,2,0,0,0,0,0,7,6,3,17,0,0,10,13,0,0,0,1,20,6,3,0,0,1,6,3,0,0,1,0,0,4,0,6,0,3,1,2,9,1,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,1,2,0,0,0,0,0,0,0,13
15841250_106.txt,7,3,0,3,4,0,0,0,2,111,3,0,40,0,13,0,0,0,0,3,0,0,1,0,0,17,0,1,9,0,0,16,7,0,0,0,0,17,3,13,0,0,0,3,4,7,0,0,1,0,3,0,2,0,0,2,0,12,0,2,0,1,0,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,12
21287649_107.txt,5,3,0,3,1,1,0,0,2,111,6,0,2,1,15,1,0,0,1,0,0,0,0,0,0,18,1,1,7,0,0,14,11,0,0,0,1,10,4,18,0,0,0,2,5,6,0,0,0,0,4,0,5,0,3,1,0,7,0,3,0,0,0,5,5,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11
11100390_104.txt,8,7,0,5,1,2,0,0,7,114,5,1,20,0,18,4,1,0,0,0,0,0,0,0,0,23,1,0,8,1,0,18,1,0,0,0,0,18,2,19,0,0,2,3,2,6,0,0,2,0,6,0,4,0,3,1,0,9,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,1,0,0,0,0,0,0,14
33923927_113.txt,6,3,0,3,1,2,0,0,2,113,6,2,25,0,11,0,0,0,0,0,0,0,0,0,0,11,5,0,9,0,0,16,7,0,0,0,1,22,0,15,0,0,1,4,4,2,0,0,1,0,2,0,5,1,3,1,0,13,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,14
29489347_104.txt,4,4,0,3,0,1,0,0,5,105,5,1,35,0,0,2,1,0,3,1,0,1,0,0,0,8,3,0,16,0,0,12,8,0,0,0,0,18,4,10,0,0,1,1,3,4,0,0,2,0,4,0,2,1,2,7,3,6,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,1,1,0,0,0,0,0,0,11
3405396_114.txt,4,1,0,4,0,0,0,0,3,116,5,1,49,1,10,1,0,0,2,4,0,0,0,0,0,18,5,2,11,0,0,17,6,0,0,0,0,17,6,16,0,0,2,3,4,4,0,1,1,0,2,0,1,1,2,5,1,7,0,0,0,1,0,4,6,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,9
14079871_103.txt,6,2,0,4,1,1,0,0,3,112,2,0,33,2,7,5,4,0,1,0,0,0,0,0,0,19,2,4,13,0,0,14,8,2,0,0,0,13,3,10,0,0,1,2,4,8,0,0,0,0,0,0,0,0,2,4,0,11,1,1,0,0,0,6,7,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,13
12719322_113.txt,8,3,0,6,2,0,0,0,1,124,1,0,31,2,3,9,0,4,5,0,0,0,0,0,0,23,4,2,15,0,0,7,9,0,0,0,1,15,5,19,4,0,1,1,2,1,0,0,0,0,4,0,2,1,2,4,5,6,0,1,0,1,0,8,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,0,0,1,0,0,0,13
2439489_111.txt,4,2,1,3,0,0,0,0,4,109,7,0,40,0,6,2,2,0,0,0,0,0,0,0,0,10,6,0,7,0,0,12,6,0,0,0,0,17,2,7,0,0,1,2,7,7,0,0,2,0,6,0,8,0,4,5,1,8,0,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,15
28433267_102.txt,7,2,0,5,0,2,0,0,7,111,4,0,33,0,9,0,1,0,0,0,0,0,0,0,0,10,5,0,4,0,0,12,13,0,0,0,0,13,6,9,0,0,0,2,5,7,2,0,1,0,3,0,3,0,2,5,0,11,0,0,0,0,0,6,8,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,0,3,0,0,0,0,0,0,0,14
28374339_120.txt,8,3,0,3,3,2,0,0,3,128,1,1,42,0,13,2,0,0,0,0,0,0,1,0,0,16,4,0,9,0,0,16,7,0,0,0,0,15,2,17,0,0,2,4,7,7,0,0,0,0,6,0,5,1,1,1,0,12,0,2,0,0,1,8,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,2,2,0,0,0,0,0,0,0,17
15250411_110.txt,4,2,0,4,0,0,0,0,2,119,8,0,50,0,6,1,2,0,8,0,0,0,0,0,0,17,2,0,17,0,0,19,10,0,0,0,0,20,6,11,2,0,4,0,3,3,0,0,0,0,2,0,2,1,1,3,0,6,0,1,0,1,2,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,11
36621772_103.txt,5,4,0,3,0,2,0,0,4,105,6,0,33,1,0,1,2,0,0,0,0,0,0,0,0,4,3,2,17,0,0,14,8,0,0,0,1,22,6,1,0,0,1,2,2,2,0,0,1,0,2,0,1,1,3,2,1,9,1,1,0,0,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,11
24062726_119.txt,5,2,2,1,1,0,1,0,5,142,5,0,14,3,7,0,0,0,0,0,0,0,0,0,0,10,4,0,16,0,0,10,4,0,0,0,2,21,3,11,0,0,0,7,8,6,0,0,1,0,3,0,5,0,2,2,3,7,0,0,0,2,4,5,21,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,3,2,0,1,0,0,0,0,18
10085500_113.txt,4,5,0,3,1,0,0,0,3,118,5,0,36,0,7,0,3,0,0,5,0,0,1,0,0,16,3,2,6,0,0,10,9,1,0,0,1,19,2,8,0,0,2,5,7,6,0,0,0,0,7,0,5,0,4,5,2,6,0,1,0,0,1,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0,0,0,0,0,11
24940480_117.txt,4,4,1,3,0,0,0,0,6,120,4,0,16,3,2,0,0,0,1,0,0,0,0,0,0,6,6,3,13,0,0,10,6,0,0,0,1,19,14,3,0,0,0,1,2,2,0,0,1,0,3,0,7,0,9,4,3,5,3,0,0,1,1,4,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,16
15098889_105.txt,9,2,0,5,0,4,0,0,0,119,1,1,29,0,0,0,0,0,0,2,0,2,0,0,0,4,2,1,17,0,0,12,3,0,0,0,0,24,4,0,0,0,0,8,4,3,0,0,0,0,5,0,3,5,6,1,1,4,0,0,0,1,0,9,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8,0,0,0,0,1,1,0,0,0,0,0,0,0,14
10823667_102.txt,4,1,0,2,0,2,0,0,2,104,3,0,17,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,10,0,0,10,7,0,1,0,1,19,6,4,0,0,0,5,3,4,0,0,0,0,4,0,5,1,0,5,0,7,0,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,1,0,0,0,0,0,0,10
770300_116.txt,5,1,0,4,0,1,0,0,4,126,7,0,27,1,3,3,0,0,0,0,1,0,0,0,0,8,5,1,13,0,0,13,10,0,0,0,0,22,5,6,0,0,1,4,8,3,0,0,0,0,4,0,3,2,2,4,1,8,1,0,0,1,1,5,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,12
26666832_103.txt,6,4,0,3,0,3,0,0,1,106,7,1,28,0,7,1,0,0,0,0,0,0,0,0,0,8,2,0,14,0,0,12,5,0,0,0,0,18,7,8,1,0,0,3,3,3,1,0,0,0,3,0,3,0,3,1,0,11,1,1,0,1,1,6,3,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,13
32912072_109.txt,5,3,0,4,1,0,0,0,5,116,4,0,35,3,10,2,0,0,1,2,0,0,0,0,0,18,4,4,8,0,0,15,8,0,0,0,0,15,6,12,0,0,0,2,5,4,0,0,0,0,4,0,3,0,4,1,1,7,0,1,0,2,0,5,14,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,0,0,0,0,0,0,15
32380648_114.txt,7,2,0,3,2,2,0,1,1,126,5,0,31,1,7,2,4,0,0,2,3,0,0,0,0,19,3,5,7,0,0,12,7,0,0,0,0,19,3,13,0,0,0,10,4,0,0,0,0,0,6,0,5,1,2,3,1,10,0,2,0,0,1,7,7,1,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,9,1,0,0,0,1,2,0,0,0,0,0,0,0,17
