,system_a,system_b,p_value
531,Humans_movi_102,Machines_base_LexRank,2.32E-10
532,Humans_movi_102,Machines_base_TsSum,5.28E-10
533,Humans_movi_102,Machines_soa_CLASSY04,9.98E-10
534,Humans_movi_102,Machines_soa_CLASSY11,5.00E-10
535,Humans_movi_102,Machines_soa_DPP,4.37E-10
536,Humans_movi_102,Machines_soa_ICSISumm,2.93E-10
537,Humans_movi_102,Machines_soa_OCCAMS_V,1.34E-8
538,Humans_movi_102,Machines_soa_RegSum,2.47E-10
539,Humans_movi_102,Machines_soa_Submodular,8.44E-10
556,Humans_movi_103,Humans_movi_104,3.55E-1
557,Humans_movi_103,Humans_movi_105,3.79E-1
558,Humans_movi_103,Humans_movi_110,1.94E-1
559,Humans_movi_103,Humans_movi_111,1.90E-1
560,Humans_movi_103,Humans_movi_112,3.00E-1
561,Humans_movi_103,Humans_movi_113,4.71E-1
562,Humans_movi_103,Humans_movi_114,4.00E-1
563,Humans_movi_103,Humans_movi_115,4.79E-1
564,Humans_movi_103,Machines_base_Centroid,6.03E-9
565,Humans_movi_103,Machines_base_FreqSum,1.19E-8
566,Humans_movi_103,Machines_base_GreedyKL,9.46E-9
567,Humans_movi_103,Machines_base_LexRank,1.06E-8
568,Humans_movi_103,Machines_base_TsSum,2.19E-8
569,Humans_movi_103,Machines_soa_CLASSY04,3.27E-8
570,Humans_movi_103,Machines_soa_CLASSY11,2.23E-8
571,Humans_movi_103,Machines_soa_DPP,1.46E-8
572,Humans_movi_103,Machines_soa_ICSISumm,9.30E-9
573,Humans_movi_103,Machines_soa_OCCAMS_V,1.00E-6
574,Humans_movi_103,Machines_soa_RegSum,1.06E-8
575,Humans_movi_103,Machines_soa_Submodular,5.39E-8
593,Humans_movi_104,Humans_movi_105,4.50E-1
594,Humans_movi_104,Humans_movi_110,2.89E-1
595,Humans_movi_104,Humans_movi_111,2.72E-1
596,Humans_movi_104,Humans_movi_112,4.62E-1
597,Humans_movi_104,Humans_movi_113,3.74E-1
598,Humans_movi_104,Humans_movi_114,2.96E-1
599,Humans_movi_104,Humans_movi_115,4.42E-1
600,Humans_movi_104,Machines_base_Centroid,1.88E-9
601,Humans_movi_104,Machines_base_FreqSum,5.01E-8
602,Humans_movi_104,Machines_base_GreedyKL,7.52E-9
603,Humans_movi_104,Machines_base_LexRank,3.56E-9
604,Humans_movi_104,Machines_base_TsSum,3.04E-8
605,Humans_movi_104,Machines_soa_CLASSY04,3.45E-8
606,Humans_movi_104,Machines_soa_CLASSY11,4.41E-8
607,Humans_movi_104,Machines_soa_DPP,2.72E-8
608,Humans_movi_104,Machines_soa_ICSISumm,1.53E-8
609,Humans_movi_104,Machines_soa_OCCAMS_V,2.52E-6
610,Humans_movi_104,Machines_soa_RegSum,1.19E-8
611,Humans_movi_104,Machines_soa_Submodular,1.79E-8
630,Humans_movi_105,Humans_movi_110,3.73E-1
631,Humans_movi_105,Humans_movi_111,3.25E-1
632,Humans_movi_105,Humans_movi_112,4.79E-1
633,Humans_movi_105,Humans_movi_113,3.09E-1
634,Humans_movi_105,Humans_movi_114,2.32E-1
635,Humans_movi_105,Humans_movi_115,3.26E-1
636,Humans_movi_105,Machines_base_Centroid,7.18E-10
637,Humans_movi_105,Machines_base_FreqSum,1.99E-9
638,Humans_movi_105,Machines_base_GreedyKL,8.08E-10
639,Humans_movi_105,Machines_base_LexRank,6.32E-10
640,Humans_movi_105,Machines_base_TsSum,1.57E-9
641,Humans_movi_105,Machines_soa_CLASSY04,5.83E-9
642,Humans_movi_105,Machines_soa_CLASSY11,1.68E-9
643,Humans_movi_105,Machines_soa_DPP,4.20E-9
644,Humans_movi_105,Machines_soa_ICSISumm,1.01E-9
