,system_a,system_b,p_value
118,Humans_abstr_114,Humans_duc_F,3.77E-8
119,Humans_abstr_114,Humans_duc_G,5.89E-6
120,Humans_abstr_114,Humans_duc_H,7.47E-2
121,Humans_abstr_114,Humans_movi_101,7.81E-2
122,Humans_abstr_114,Humans_movi_102,2.39E-1
123,Humans_abstr_114,Humans_movi_103,3.77E-3
124,Humans_abstr_114,Humans_movi_104,5.37E-2
125,Humans_abstr_114,Humans_movi_105,2.81E-2
126,Humans_abstr_114,Humans_movi_110,1.84E-2
127,Humans_abstr_114,Humans_movi_111,9.84E-3
128,Humans_abstr_114,Humans_movi_112,3.50E-1
129,Humans_abstr_114,Humans_movi_113,1.92E-3
130,Humans_abstr_114,Humans_movi_114,6.51E-2
131,Humans_abstr_114,Humans_movi_115,2.81E-1
132,Humans_abstr_114,Machines_base_Centroid,1.37E-6
133,Humans_abstr_114,Machines_base_FreqSum,4.12E-3
134,Humans_abstr_114,Machines_base_GreedyKL,5.76E-5
135,Humans_abstr_114,Machines_base_LexRank,1.24E-1
136,Humans_abstr_114,Machines_base_TsSum,1.28E-1
137,Humans_abstr_114,Machines_soa_CLASSY04,2.53E-2
138,Humans_abstr_114,Machines_soa_CLASSY11,2.85E-2
139,Humans_abstr_114,Machines_soa_DPP,4.21E-1
140,Humans_abstr_114,Machines_soa_ICSISumm,3.72E-1
141,Humans_abstr_114,Machines_soa_OCCAMS_V,6.09E-4
142,Humans_abstr_114,Machines_soa_RegSum,2.73E-1
143,Humans_abstr_114,Machines_soa_Submodular,9.75E-2
149,Humans_abstr_115,Humans_duc_A,4.60E-1
150,Humans_abstr_115,Humans_duc_B,1.71E-9
151,Humans_abstr_115,Humans_duc_C,4.44E-1
152,Humans_abstr_115,Humans_duc_D,1.86E-3
153,Humans_abstr_115,Humans_duc_E,7.92E-4
154,Humans_abstr_115,Humans_duc_F,2.38E-9
155,Humans_abstr_115,Humans_duc_G,1.47E-6
156,Humans_abstr_115,Humans_duc_H,1.61E-1
157,Humans_abstr_115,Humans_movi_101,2.22E-1
158,Humans_abstr_115,Humans_movi_102,4.32E-1
159,Humans_abstr_115,Humans_movi_103,8.69E-3
160,Humans_abstr_115,Humans_movi_104,1.21E-1
161,Humans_abstr_115,Humans_movi_105,6.79E-2
162,Humans_abstr_115,Humans_movi_110,5.80E-2
163,Humans_abstr_115,Humans_movi_111,3.23E-2
164,Humans_abstr_115,Humans_movi_112,2.71E-1
165,Humans_abstr_115,Humans_movi_113,3.76E-3
166,Humans_abstr_115,Humans_movi_114,2.00E-1
167,Humans_abstr_115,Humans_movi_115,4.96E-1
168,Humans_abstr_115,Machines_base_Centroid,4.16E-8
169,Humans_abstr_115,Machines_base_FreqSum,1.29E-2
170,Humans_abstr_115,Machines_base_GreedyKL,3.54E-7
171,Humans_abstr_115,Machines_base_LexRank,1.48E-2
172,Humans_abstr_115,Machines_base_TsSum,4.16E-1
173,Humans_abstr_115,Machines_soa_CLASSY04,6.70E-4
174,Humans_abstr_115,Machines_soa_CLASSY11,1.64E-3
175,Humans_abstr_115,Machines_soa_DPP,7.68E-2
176,Humans_abstr_115,Machines_soa_ICSISumm,2.54E-1
