,system_a,system_b,p_value
118,Humans_abstr_114,Humans_duc_F,9.55E-9
119,Humans_abstr_114,Humans_duc_G,1.06E-8
120,Humans_abstr_114,Humans_duc_H,7.63E-9
121,Humans_abstr_114,Humans_movi_101,3.51E-7
122,Humans_abstr_114,Humans_movi_102,2.89E-7
123,Humans_abstr_114,Humans_movi_103,5.76E-7
124,Humans_abstr_114,Humans_movi_104,1.33E-7
125,Humans_abstr_114,Humans_movi_105,1.20E-5
126,Humans_abstr_114,Humans_movi_110,1.95E-8
127,Humans_abstr_114,Humans_movi_111,1.72E-6
128,Humans_abstr_114,Humans_movi_112,1.33E-7
129,Humans_abstr_114,Humans_movi_113,8.11E-6
130,Humans_abstr_114,Humans_movi_114,7.31E-7
131,Humans_abstr_114,Humans_movi_115,2.76E-6
132,Humans_abstr_114,Machines_base_Centroid,2.74E-9
133,Humans_abstr_114,Machines_base_FreqSum,1.62E-9
134,Humans_abstr_114,Machines_base_GreedyKL,1.71E-9
135,Humans_abstr_114,Machines_base_LexRank,3.44E-9
136,Humans_abstr_114,Machines_base_TsSum,1.34E-9
137,Humans_abstr_114,Machines_soa_CLASSY04,1.07E-8
138,Humans_abstr_114,Machines_soa_CLASSY11,8.51E-9
139,Humans_abstr_114,Machines_soa_DPP,9.03E-9
140,Humans_abstr_114,Machines_soa_ICSISumm,7.67E-9
141,Humans_abstr_114,Machines_soa_OCCAMS_V,1.13E-8
142,Humans_abstr_114,Machines_soa_RegSum,2.43E-9
143,Humans_abstr_114,Machines_soa_Submodular,1.57E-8
149,Humans_abstr_115,Humans_duc_A,1.10E-9
150,Humans_abstr_115,Humans_duc_B,1.37E-9
151,Humans_abstr_115,Humans_duc_C,2.81E-9
152,Humans_abstr_115,Humans_duc_D,2.24E-9
153,Humans_abstr_115,Humans_duc_E,4.90E-9
154,Humans_abstr_115,Humans_duc_F,1.66E-9
155,Humans_abstr_115,Humans_duc_G,3.34E-9
156,Humans_abstr_115,Humans_duc_H,1.87E-9
157,Humans_abstr_115,Humans_movi_101,1.46E-6
158,Humans_abstr_115,Humans_movi_102,2.90E-6
159,Humans_abstr_115,Humans_movi_103,3.87E-6
160,Humans_abstr_115,Humans_movi_104,8.24E-7
161,Humans_abstr_115,Humans_movi_105,4.29E-5
162,Humans_abstr_115,Humans_movi_110,3.65E-8
163,Humans_abstr_115,Humans_movi_111,7.55E-6
164,Humans_abstr_115,Humans_movi_112,4.34E-7
165,Humans_abstr_115,Humans_movi_113,6.34E-5
166,Humans_abstr_115,Humans_movi_114,3.88E-6
167,Humans_abstr_115,Humans_movi_115,1.34E-5
168,Humans_abstr_115,Machines_base_Centroid,7.76E-10
169,Humans_abstr_115,Machines_base_FreqSum,7.77E-10
170,Humans_abstr_115,Machines_base_GreedyKL,7.74E-10
171,Humans_abstr_115,Machines_base_LexRank,9.83E-10
172,Humans_abstr_115,Machines_base_TsSum,6.86E-10
173,Humans_abstr_115,Machines_soa_CLASSY04,9.77E-10
174,Humans_abstr_115,Machines_soa_CLASSY11,8.65E-10
175,Humans_abstr_115,Machines_soa_DPP,8.65E-10
176,Humans_abstr_115,Machines_soa_ICSISumm,1.32E-9
177,Humans_abstr_115,Machines_soa_OCCAMS_V,1.75E-9
178,Humans_abstr_115,Machines_soa_RegSum,7.74E-10
179,Humans_abstr_115,Machines_soa_Submodular,1.65E-9
186,Humans_duc_A,Humans_duc_B,3.91E-2
187,Humans_duc_A,Humans_duc_C,9.16E-5
188,Humans_duc_A,Humans_duc_D,9.97E-2
189,Humans_duc_A,Humans_duc_E,2.40E-4
190,Humans_duc_A,Humans_duc_F,4.41E-2
191,Humans_duc_A,Humans_duc_G,1.61E-3
192,Humans_duc_A,Humans_duc_H,2.32E-2
193,Humans_duc_A,Humans_movi_101,1.62E-7
194,Humans_duc_A,Humans_movi_102,5.85E-9
195,Humans_duc_A,Humans_movi_103,2.39E-8
196,Humans_duc_A,Humans_movi_104,8.12E-8
197,Humans_duc_A,Humans_movi_105,1.72E-6
198,Humans_duc_A,Humans_movi_110,8.70E-7
199,Humans_duc_A,Humans_movi_111,1.46E-7
200,Humans_duc_A,Humans_movi_112,2.87E-6
201,Humans_duc_A,Humans_movi_113,1.13E-7
202,Humans_duc_A,Humans_movi_114,6.55E-7
203,Humans_duc_A,Humans_movi_115,3.29E-6
204,Humans_duc_A,Machines_base_Centroid,1.73E-3
205,Humans_duc_A,Machines_base_FreqSum,1.48E-5
206,Humans_duc_A,Machines_base_GreedyKL,2.88E-5
207,Humans_duc_A,Machines_base_LexRank,4.02E-2
208,Humans_duc_A,Machines_base_TsSum,6.63E-7
209,Humans_duc_A,Machines_soa_CLASSY04,1.49E-1
210,Humans_duc_A,Machines_soa_CLASSY11,3.59E-1
211,Humans_duc_A,Machines_soa_DPP,2.10E-1
212,Humans_duc_A,Machines_soa_ICSISumm,4.77E-1
213,Humans_duc_A,Machines_soa_OCCAMS_V,5.13E-2
214,Humans_duc_A,Machines_soa_RegSum,7.70E-4
215,Humans_duc_A,Machines_soa_Submodular,8.82E-2
223,Humans_duc_B,Humans_duc_C,2.39E-2
224,Humans_duc_B,Humans_duc_D,4.23E-1
225,Humans_duc_B,Humans_duc_E,1.26E-2
226,Humans_duc_B,Humans_duc_F,4.45E-1
227,Humans_duc_B,Humans_duc_G,1.29E-1
228,Humans_duc_B,Humans_duc_H,3.38E-1
229,Humans_duc_B,Humans_movi_101,1.12E-5
230,Humans_duc_B,Humans_movi_102,1.13E-7
231,Humans_duc_B,Humans_movi_103,8.59E-7
232,Humans_duc_B,Humans_movi_104,6.59E-6
233,Humans_duc_B,Humans_movi_105,3.22E-5
234,Humans_duc_B,Humans_movi_110,1.22E-4
235,Humans_duc_B,Humans_movi_111,2.31E-5
236,Humans_duc_B,Humans_movi_112,4.48E-5
237,Humans_duc_B,Humans_movi_113,2.81E-6
238,Humans_duc_B,Humans_movi_114,3.95E-5
239,Humans_duc_B,Humans_movi_115,1.99E-4
240,Humans_duc_B,Machines_base_Centroid,1.50E-4
241,Humans_duc_B,Machines_base_FreqSum,4.93E-6
242,Humans_duc_B,Machines_base_GreedyKL,7.01E-6
243,Humans_duc_B,Machines_base_LexRank,2.87E-3
244,Humans_duc_B,Machines_base_TsSum,3.12E-7
245,Humans_duc_B,Machines_soa_CLASSY04,1.19E-1
246,Humans_duc_B,Machines_soa_CLASSY11,9.74E-3
247,Humans_duc_B,Machines_soa_DPP,6.21E-3
248,Humans_duc_B,Machines_soa_ICSISumm,6.22E-2
249,Humans_duc_B,Machines_soa_OCCAMS_V,4.11E-1
250,Humans_duc_B,Machines_soa_RegSum,6.43E-5
251,Humans_duc_B,Machines_soa_Submodular,2.06E-1
260,Humans_duc_C,Humans_duc_D,1.97E-2
261,Humans_duc_C,Humans_duc_E,3.59E-1
262,Humans_duc_C,Humans_duc_F,2.02E-2
263,Humans_duc_C,Humans_duc_G,2.64E-1
264,Humans_duc_C,Humans_duc_H,1.14E-1
265,Humans_duc_C,Humans_movi_101,2.71E-4
266,Humans_duc_C,Humans_movi_102,2.55E-6
267,Humans_duc_C,Humans_movi_103,6.16E-5
268,Humans_duc_C,Humans_movi_104,3.21E-4
269,Humans_duc_C,Humans_movi_105,5.11E-4
270,Humans_duc_C,Humans_movi_110,5.72E-3
271,Humans_duc_C,Humans_movi_111,1.03E-3
272,Humans_duc_C,Humans_movi_112,5.67E-4
273,Humans_duc_C,Humans_movi_113,4.68E-5
274,Humans_duc_C,Humans_movi_114,6.91E-4
275,Humans_duc_C,Humans_movi_115,5.29E-3
276,Humans_duc_C,Machines_base_Centroid,3.31E-7
277,Humans_duc_C,Machines_base_FreqSum,3.76E-8
278,Humans_duc_C,Machines_base_GreedyKL,1.84E-8
279,Humans_duc_C,Machines_base_LexRank,1.90E-5
280,Humans_duc_C,Machines_base_TsSum,2.39E-9
281,Humans_duc_C,Machines_soa_CLASSY04,4.73E-4
282,Humans_duc_C,Machines_soa_CLASSY11,4.29E-6
283,Humans_duc_C,Machines_soa_DPP,8.75E-6
284,Humans_duc_C,Machines_soa_ICSISumm,4.14E-4
285,Humans_duc_C,Machines_soa_OCCAMS_V,3.83E-2
286,Humans_duc_C,Machines_soa_RegSum,1.81E-7
287,Humans_duc_C,Machines_soa_Submodular,1.76E-3
297,Humans_duc_D,Humans_duc_E,1.54E-2
298,Humans_duc_D,Humans_duc_F,4.23E-1
299,Humans_duc_D,Humans_duc_G,7.66E-2
300,Humans_duc_D,Humans_duc_H,2.93E-1
301,Humans_duc_D,Humans_movi_101,1.48E-5
302,Humans_duc_D,Humans_movi_102,2.80E-7
303,Humans_duc_D,Humans_movi_103,2.37E-6
304,Humans_duc_D,Humans_movi_104,8.66E-6
305,Humans_duc_D,Humans_movi_105,4.74E-5
306,Humans_duc_D,Humans_movi_110,1.33E-4
307,Humans_duc_D,Humans_movi_111,1.42E-5
308,Humans_duc_D,Humans_movi_112,1.03E-4
309,Humans_duc_D,Humans_movi_113,6.48E-6
310,Humans_duc_D,Humans_movi_114,3.54E-5
311,Humans_duc_D,Humans_movi_115,1.46E-4
312,Humans_duc_D,Machines_base_Centroid,1.70E-4
313,Humans_duc_D,Machines_base_FreqSum,2.77E-6
314,Humans_duc_D,Machines_base_GreedyKL,3.79E-6
315,Humans_duc_D,Machines_base_LexRank,4.11E-3
316,Humans_duc_D,Machines_base_TsSum,1.81E-7
317,Humans_duc_D,Machines_soa_CLASSY04,3.03E-1
318,Humans_duc_D,Machines_soa_CLASSY11,4.09E-2
319,Humans_duc_D,Machines_soa_DPP,2.78E-2
320,Humans_duc_D,Machines_soa_ICSISumm,1.26E-1
321,Humans_duc_D,Machines_soa_OCCAMS_V,3.67E-1
322,Humans_duc_D,Machines_soa_RegSum,7.89E-5
323,Humans_duc_D,Machines_soa_Submodular,4.34E-1
334,Humans_duc_E,Humans_duc_F,8.53E-3
335,Humans_duc_E,Humans_duc_G,2.89E-1
336,Humans_duc_E,Humans_duc_H,7.23E-2
337,Humans_duc_E,Humans_movi_101,4.25E-4
338,Humans_duc_E,Humans_movi_102,5.22E-6
339,Humans_duc_E,Humans_movi_103,3.05E-4
340,Humans_duc_E,Humans_movi_104,8.06E-4
341,Humans_duc_E,Humans_movi_105,5.95E-4
342,Humans_duc_E,Humans_movi_110,1.86E-2
343,Humans_duc_E,Humans_movi_111,2.47E-3
344,Humans_duc_E,Humans_movi_112,1.13E-3
345,Humans_duc_E,Humans_movi_113,9.38E-5
346,Humans_duc_E,Humans_movi_114,6.91E-4
347,Humans_duc_E,Humans_movi_115,6.59E-3
348,Humans_duc_E,Machines_base_Centroid,4.60E-7
349,Humans_duc_E,Machines_base_FreqSum,6.68E-8
350,Humans_duc_E,Machines_base_GreedyKL,6.57E-8
351,Humans_duc_E,Machines_base_LexRank,2.15E-5
352,Humans_duc_E,Machines_base_TsSum,3.34E-9
