,system_a,system_b,p_value
118,Humans_abstr_114,Humans_duc_F,2.01E-7
119,Humans_abstr_114,Humans_duc_G,6.93E-6
120,Humans_abstr_114,Humans_duc_H,3.78E-3
121,Humans_abstr_114,Humans_movi_101,1.08E-1
122,Humans_abstr_114,Humans_movi_102,2.26E-1
123,Humans_abstr_114,Humans_movi_103,6.51E-4
124,Humans_abstr_114,Humans_movi_104,1.49E-2
125,Humans_abstr_114,Humans_movi_105,8.67E-2
126,Humans_abstr_114,Humans_movi_110,1.84E-2
127,Humans_abstr_114,Humans_movi_111,2.59E-4
128,Humans_abstr_114,Humans_movi_112,7.41E-2
129,Humans_abstr_114,Humans_movi_113,4.78E-4
130,Humans_abstr_114,Humans_movi_114,2.81E-3
131,Humans_abstr_114,Humans_movi_115,1.25E-2
132,Humans_abstr_114,Machines_base_Centroid,8.32E-6
133,Humans_abstr_114,Machines_base_FreqSum,6.06E-5
134,Humans_abstr_114,Machines_base_GreedyKL,2.96E-4
135,Humans_abstr_114,Machines_base_LexRank,4.30E-1
136,Humans_abstr_114,Machines_base_TsSum,1.02E-3
137,Humans_abstr_114,Machines_soa_CLASSY04,5.80E-2
138,Humans_abstr_114,Machines_soa_CLASSY11,1.95E-1
139,Humans_abstr_114,Machines_soa_DPP,3.76E-1
140,Humans_abstr_114,Machines_soa_ICSISumm,4.18E-1
141,Humans_abstr_114,Machines_soa_OCCAMS_V,3.94E-5
142,Humans_abstr_114,Machines_soa_RegSum,8.08E-3
143,Humans_abstr_114,Machines_soa_Submodular,1.38E-2
149,Humans_abstr_115,Humans_duc_A,4.96E-1
150,Humans_abstr_115,Humans_duc_B,1.93E-6
151,Humans_abstr_115,Humans_duc_C,1.55E-1
152,Humans_abstr_115,Humans_duc_D,6.09E-2
153,Humans_abstr_115,Humans_duc_E,1.01E-2
154,Humans_abstr_115,Humans_duc_F,4.76E-5
155,Humans_abstr_115,Humans_duc_G,1.78E-3
156,Humans_abstr_115,Humans_duc_H,9.14E-2
157,Humans_abstr_115,Humans_movi_101,4.67E-1
158,Humans_abstr_115,Humans_movi_102,3.07E-1
159,Humans_abstr_115,Humans_movi_103,2.48E-2
160,Humans_abstr_115,Humans_movi_104,2.30E-1
161,Humans_abstr_115,Humans_movi_105,4.96E-1
162,Humans_abstr_115,Humans_movi_110,1.87E-1
163,Humans_abstr_115,Humans_movi_111,1.84E-2
164,Humans_abstr_115,Humans_movi_112,4.51E-1
165,Humans_abstr_115,Humans_movi_113,2.98E-2
166,Humans_abstr_115,Humans_movi_114,7.91E-2
167,Humans_abstr_115,Humans_movi_115,1.76E-1
168,Humans_abstr_115,Machines_base_Centroid,9.48E-7
169,Humans_abstr_115,Machines_base_FreqSum,1.10E-2
170,Humans_abstr_115,Machines_base_GreedyKL,3.13E-5
171,Humans_abstr_115,Machines_base_LexRank,8.86E-2
172,Humans_abstr_115,Machines_base_TsSum,4.30E-2
173,Humans_abstr_115,Machines_soa_CLASSY04,5.70E-3
174,Humans_abstr_115,Machines_soa_CLASSY11,1.31E-2
175,Humans_abstr_115,Machines_soa_DPP,1.65E-1
176,Humans_abstr_115,Machines_soa_ICSISumm,1.82E-1
177,Humans_abstr_115,Machines_soa_OCCAMS_V,5.73E-3
178,Humans_abstr_115,Machines_soa_RegSum,2.04E-1
179,Humans_abstr_115,Machines_soa_Submodular,1.66E-1
186,Humans_duc_A,Humans_duc_B,1.93E-6
187,Humans_duc_A,Humans_duc_C,1.55E-1
188,Humans_duc_A,Humans_duc_D,6.09E-2
