,system_a,system_b,p_value
118,Humans_abstr_114,Humans_duc_F,4.80E-10
119,Humans_abstr_114,Humans_duc_G,9.59E-9
120,Humans_abstr_114,Humans_duc_H,2.48E-10
121,Humans_abstr_114,Humans_movi_101,1.19E-3
122,Humans_abstr_114,Humans_movi_102,2.30E-1
123,Humans_abstr_114,Humans_movi_103,1.34E-3
124,Humans_abstr_114,Humans_movi_104,6.14E-3
125,Humans_abstr_114,Humans_movi_105,5.46E-3
126,Humans_abstr_114,Humans_movi_110,7.63E-3
127,Humans_abstr_114,Humans_movi_111,3.45E-2
128,Humans_abstr_114,Humans_movi_112,6.85E-3
129,Humans_abstr_114,Humans_movi_113,2.31E-3
130,Humans_abstr_114,Humans_movi_114,1.05E-3
131,Humans_abstr_114,Humans_movi_115,4.85E-3
132,Humans_abstr_114,Machines_base_Centroid,2.88E-10
133,Humans_abstr_114,Machines_base_FreqSum,2.22E-10
134,Humans_abstr_114,Machines_base_GreedyKL,4.08E-10
135,Humans_abstr_114,Machines_base_LexRank,1.73E-10
136,Humans_abstr_114,Machines_base_TsSum,3.60E-10
137,Humans_abstr_114,Machines_soa_CLASSY04,9.46E-10
138,Humans_abstr_114,Machines_soa_CLASSY11,6.83E-10
139,Humans_abstr_114,Machines_soa_DPP,1.14E-9
140,Humans_abstr_114,Machines_soa_ICSISumm,4.62E-10
141,Humans_abstr_114,Machines_soa_OCCAMS_V,3.98E-9
142,Humans_abstr_114,Machines_soa_RegSum,4.88E-10
143,Humans_abstr_114,Machines_soa_Submodular,2.36E-10
149,Humans_abstr_115,Humans_duc_A,1.73E-10
150,Humans_abstr_115,Humans_duc_B,1.58E-5
151,Humans_abstr_115,Humans_duc_C,1.06E-9
152,Humans_abstr_115,Humans_duc_D,1.82E-8
153,Humans_abstr_115,Humans_duc_E,5.19E-9
154,Humans_abstr_115,Humans_duc_F,4.80E-10
155,Humans_abstr_115,Humans_duc_G,9.59E-9
156,Humans_abstr_115,Humans_duc_H,2.48E-10
157,Humans_abstr_115,Humans_movi_101,1.19E-3
158,Humans_abstr_115,Humans_movi_102,2.30E-1
159,Humans_abstr_115,Humans_movi_103,1.34E-3
160,Humans_abstr_115,Humans_movi_104,6.14E-3
161,Humans_abstr_115,Humans_movi_105,5.46E-3
162,Humans_abstr_115,Humans_movi_110,7.63E-3
163,Humans_abstr_115,Humans_movi_111,3.45E-2
164,Humans_abstr_115,Humans_movi_112,6.85E-3
165,Humans_abstr_115,Humans_movi_113,2.31E-3
166,Humans_abstr_115,Humans_movi_114,1.05E-3
167,Humans_abstr_115,Humans_movi_115,4.85E-3
168,Humans_abstr_115,Machines_base_Centroid,2.88E-10
169,Humans_abstr_115,Machines_base_FreqSum,2.22E-10
170,Humans_abstr_115,Machines_base_GreedyKL,4.08E-10
171,Humans_abstr_115,Machines_base_LexRank,1.73E-10
172,Humans_abstr_115,Machines_base_TsSum,3.60E-10
173,Humans_abstr_115,Machines_soa_CLASSY04,9.46E-10
174,Humans_abstr_115,Machines_soa_CLASSY11,6.83E-10
175,Humans_abstr_115,Machines_soa_DPP,1.14E-9
176,Humans_abstr_115,Machines_soa_ICSISumm,4.62E-10
177,Humans_abstr_115,Machines_soa_OCCAMS_V,3.98E-9
178,Humans_abstr_115,Machines_soa_RegSum,4.88E-10
179,Humans_abstr_115,Machines_soa_Submodular,2.36E-10
186,Humans_duc_A,Humans_duc_B,4.25E-5
187,Humans_duc_A,Humans_duc_C,3.22E-3
