,system_a,system_b,p_value
310,Humans_duc_D,Humans_movi_114,3.87E-3
311,Humans_duc_D,Humans_movi_115,2.84E-2
312,Humans_duc_D,Machines_base_Centroid,6.76E-3
313,Humans_duc_D,Machines_base_FreqSum,8.53E-5
314,Humans_duc_D,Machines_base_GreedyKL,4.02E-4
315,Humans_duc_D,Machines_base_LexRank,2.06E-2
316,Humans_duc_D,Machines_base_TsSum,1.79E-6
317,Humans_duc_D,Machines_soa_CLASSY04,4.00E-1
318,Humans_duc_D,Machines_soa_CLASSY11,2.67E-1
319,Humans_duc_D,Machines_soa_DPP,2.45E-1
320,Humans_duc_D,Machines_soa_ICSISumm,3.03E-1
321,Humans_duc_D,Machines_soa_OCCAMS_V,3.31E-1
322,Humans_duc_D,Machines_soa_RegSum,1.74E-4
323,Humans_duc_D,Machines_soa_Submodular,2.86E-1
334,Humans_duc_E,Humans_duc_F,1.65E-1
335,Humans_duc_E,Humans_duc_G,1.31E-1
336,Humans_duc_E,Humans_duc_H,2.93E-1
337,Humans_duc_E,Humans_movi_101,5.52E-2
338,Humans_duc_E,Humans_movi_102,2.36E-3
339,Humans_duc_E,Humans_movi_103,2.64E-2
340,Humans_duc_E,Humans_movi_104,1.14E-2
341,Humans_duc_E,Humans_movi_105,7.79E-2
342,Humans_duc_E,Humans_movi_110,2.83E-1
343,Humans_duc_E,Humans_movi_111,2.31E-2
344,Humans_duc_E,Humans_movi_112,5.96E-2
345,Humans_duc_E,Humans_movi_113,1.17E-2
346,Humans_duc_E,Humans_movi_114,5.61E-2
347,Humans_duc_E,Humans_movi_115,2.36E-1
348,Humans_duc_E,Machines_base_Centroid,3.92E-5
349,Humans_duc_E,Machines_base_FreqSum,1.01E-6
350,Humans_duc_E,Machines_base_GreedyKL,1.16E-6
351,Humans_duc_E,Machines_base_LexRank,3.34E-4
352,Humans_duc_E,Machines_base_TsSum,9.71E-9
353,Humans_duc_E,Machines_soa_CLASSY04,3.02E-2
354,Humans_duc_E,Machines_soa_CLASSY11,5.25E-3
355,Humans_duc_E,Machines_soa_DPP,3.27E-3
356,Humans_duc_E,Machines_soa_ICSISumm,1.26E-2
357,Humans_duc_E,Machines_soa_OCCAMS_V,1.07E-1
358,Humans_duc_E,Machines_soa_RegSum,1.40E-6
359,Humans_duc_E,Machines_soa_Submodular,1.21E-1
371,Humans_duc_F,Humans_duc_G,3.61E-2
372,Humans_duc_F,Humans_duc_H,2.39E-1
373,Humans_duc_F,Humans_movi_101,1.55E-2
374,Humans_duc_F,Humans_movi_102,1.32E-3
375,Humans_duc_F,Humans_movi_103,7.14E-3
376,Humans_duc_F,Humans_movi_104,4.11E-3
377,Humans_duc_F,Humans_movi_105,2.71E-2
378,Humans_duc_F,Humans_movi_110,6.32E-2
379,Humans_duc_F,Humans_movi_111,7.77E-3
380,Humans_duc_F,Humans_movi_112,1.20E-2
381,Humans_duc_F,Humans_movi_113,2.88E-3
382,Humans_duc_F,Humans_movi_114,1.70E-2
383,Humans_duc_F,Humans_movi_115,8.53E-2
384,Humans_duc_F,Machines_base_Centroid,2.17E-3
385,Humans_duc_F,Machines_base_FreqSum,1.36E-5
386,Humans_duc_F,Machines_base_GreedyKL,9.51E-5
387,Humans_duc_F,Machines_base_LexRank,5.12E-3
388,Humans_duc_F,Machines_base_TsSum,2.50E-7
389,Humans_duc_F,Machines_soa_CLASSY04,2.16E-1
390,Humans_duc_F,Machines_soa_CLASSY11,1.55E-1
391,Humans_duc_F,Machines_soa_DPP,1.19E-1
392,Humans_duc_F,Machines_soa_ICSISumm,1.58E-1
393,Humans_duc_F,Machines_soa_OCCAMS_V,4.92E-1
394,Humans_duc_F,Machines_soa_RegSum,4.01E-5
395,Humans_duc_F,Machines_soa_Submodular,4.08E-1
408,Humans_duc_G,Humans_duc_H,6.85E-2
409,Humans_duc_G,Humans_movi_101,3.13E-1
410,Humans_duc_G,Humans_movi_102,1.04E-1
411,Humans_duc_G,Humans_movi_103,2.04E-1
412,Humans_duc_G,Humans_movi_104,1.32E-1
413,Humans_duc_G,Humans_movi_105,2.73E-1
414,Humans_duc_G,Humans_movi_110,3.13E-1
415,Humans_duc_G,Humans_movi_111,1.56E-1
416,Humans_duc_G,Humans_movi_112,3.78E-1
417,Humans_duc_G,Humans_movi_113,1.16E-1
418,Humans_duc_G,Humans_movi_114,2.39E-1
419,Humans_duc_G,Humans_movi_115,4.19E-1
420,Humans_duc_G,Machines_base_Centroid,6.95E-6
421,Humans_duc_G,Machines_base_FreqSum,3.16E-7
422,Humans_duc_G,Machines_base_GreedyKL,2.68E-7
423,Humans_duc_G,Machines_base_LexRank,6.46E-5
424,Humans_duc_G,Machines_base_TsSum,5.96E-9
425,Humans_duc_G,Machines_soa_CLASSY04,5.72E-3
426,Humans_duc_G,Machines_soa_CLASSY11,1.29E-3
427,Humans_duc_G,Machines_soa_DPP,4.41E-4
428,Humans_duc_G,Machines_soa_ICSISumm,1.67E-3
429,Humans_duc_G,Machines_soa_OCCAMS_V,2.15E-2
430,Humans_duc_G,Machines_soa_RegSum,6.23E-7
431,Humans_duc_G,Machines_soa_Submodular,2.89E-2
445,Humans_duc_H,Humans_movi_101,2.53E-2
446,Humans_duc_H,Humans_movi_102,1.12E-3
447,Humans_duc_H,Humans_movi_103,1.20E-2
448,Humans_duc_H,Humans_movi_104,6.76E-3
449,Humans_duc_H,Humans_movi_105,5.88E-2
450,Humans_duc_H,Humans_movi_110,1.56E-1
451,Humans_duc_H,Humans_movi_111,1.37E-2
452,Humans_duc_H,Humans_movi_112,2.20E-2
453,Humans_duc_H,Humans_movi_113,5.42E-3
454,Humans_duc_H,Humans_movi_114,3.10E-2
455,Humans_duc_H,Humans_movi_115,1.49E-1
456,Humans_duc_H,Machines_base_Centroid,3.66E-4
457,Humans_duc_H,Machines_base_FreqSum,3.79E-6
458,Humans_duc_H,Machines_base_GreedyKL,5.65E-6
459,Humans_duc_H,Machines_base_LexRank,4.43E-4
460,Humans_duc_H,Machines_base_TsSum,4.31E-8
461,Humans_duc_H,Machines_soa_CLASSY04,7.38E-2
462,Humans_duc_H,Machines_soa_CLASSY11,1.77E-2
463,Humans_duc_H,Machines_soa_DPP,1.23E-2
464,Humans_duc_H,Machines_soa_ICSISumm,3.23E-2
465,Humans_duc_H,Machines_soa_OCCAMS_V,1.83E-1
