,system_a,system_b,p_value
241,Humans_duc_B,Machines_base_FreqSum,3.49E-1
242,Humans_duc_B,Machines_base_GreedyKL,1.45E-1
243,Humans_duc_B,Machines_base_LexRank,3.56E-3
244,Humans_duc_B,Machines_base_TsSum,1.24E-1
245,Humans_duc_B,Machines_soa_CLASSY04,3.34E-1
246,Humans_duc_B,Machines_soa_CLASSY11,1.34E-2
247,Humans_duc_B,Machines_soa_DPP,2.21E-1
248,Humans_duc_B,Machines_soa_ICSISumm,1.99E-1
249,Humans_duc_B,Machines_soa_OCCAMS_V,3.59E-1
250,Humans_duc_B,Machines_soa_RegSum,1.47E-3
251,Humans_duc_B,Machines_soa_Submodular,1.82E-3
260,Humans_duc_C,Humans_duc_D,3.97E-1
261,Humans_duc_C,Humans_duc_E,1.45E-1
262,Humans_duc_C,Humans_duc_F,4.88E-1
263,Humans_duc_C,Humans_duc_G,4.57E-1
264,Humans_duc_C,Humans_duc_H,3.38E-1
265,Humans_duc_C,Humans_movi_101,1.18E-1
266,Humans_duc_C,Humans_movi_102,6.98E-3
267,Humans_duc_C,Humans_movi_103,4.28E-2
268,Humans_duc_C,Humans_movi_104,9.66E-2
269,Humans_duc_C,Humans_movi_105,1.88E-2
270,Humans_duc_C,Humans_movi_110,3.08E-3
271,Humans_duc_C,Humans_movi_111,3.97E-1
272,Humans_duc_C,Humans_movi_112,4.61E-3
273,Humans_duc_C,Humans_movi_113,6.29E-3
274,Humans_duc_C,Humans_movi_114,5.04E-2
275,Humans_duc_C,Humans_movi_115,1.21E-2
276,Humans_duc_C,Machines_base_Centroid,8.25E-2
277,Humans_duc_C,Machines_base_FreqSum,3.31E-1
278,Humans_duc_C,Machines_base_GreedyKL,1.66E-1
279,Humans_duc_C,Machines_base_LexRank,3.79E-3
280,Humans_duc_C,Machines_base_TsSum,1.52E-1
281,Humans_duc_C,Machines_soa_CLASSY04,3.38E-1
282,Humans_duc_C,Machines_soa_CLASSY11,2.02E-2
283,Humans_duc_C,Machines_soa_DPP,1.99E-1
284,Humans_duc_C,Machines_soa_ICSISumm,2.22E-1
285,Humans_duc_C,Machines_soa_OCCAMS_V,3.38E-1
286,Humans_duc_C,Machines_soa_RegSum,1.40E-3
287,Humans_duc_C,Machines_soa_Submodular,2.58E-3
297,Humans_duc_D,Humans_duc_E,7.39E-2
298,Humans_duc_D,Humans_duc_F,2.93E-1
299,Humans_duc_D,Humans_duc_G,3.89E-1
300,Humans_duc_D,Humans_duc_H,2.57E-1
301,Humans_duc_D,Humans_movi_101,4.37E-2
302,Humans_duc_D,Humans_movi_102,1.83E-3
303,Humans_duc_D,Humans_movi_103,2.17E-2
304,Humans_duc_D,Humans_movi_104,3.47E-2
305,Humans_duc_D,Humans_movi_105,6.63E-3
306,Humans_duc_D,Humans_movi_110,1.04E-3
307,Humans_duc_D,Humans_movi_111,2.48E-1
308,Humans_duc_D,Humans_movi_112,1.43E-3
309,Humans_duc_D,Humans_movi_113,5.33E-3
310,Humans_duc_D,Humans_movi_114,3.40E-2
311,Humans_duc_D,Humans_movi_115,3.89E-3
312,Humans_duc_D,Machines_base_Centroid,7.39E-2
313,Humans_duc_D,Machines_base_FreqSum,4.65E-1
314,Humans_duc_D,Machines_base_GreedyKL,1.56E-1
315,Humans_duc_D,Machines_base_LexRank,4.02E-3
316,Humans_duc_D,Machines_base_TsSum,1.94E-1
317,Humans_duc_D,Machines_soa_CLASSY04,2.58E-1
318,Humans_duc_D,Machines_soa_CLASSY11,9.16E-3
319,Humans_duc_D,Machines_soa_DPP,1.96E-1
320,Humans_duc_D,Machines_soa_ICSISumm,1.52E-1
321,Humans_duc_D,Machines_soa_OCCAMS_V,1.40E-1
322,Humans_duc_D,Machines_soa_RegSum,1.26E-3
323,Humans_duc_D,Machines_soa_Submodular,1.11E-3
334,Humans_duc_E,Humans_duc_F,1.02E-1
335,Humans_duc_E,Humans_duc_G,1.12E-1
336,Humans_duc_E,Humans_duc_H,2.45E-1
337,Humans_duc_E,Humans_movi_101,4.50E-1
338,Humans_duc_E,Humans_movi_102,1.16E-1
339,Humans_duc_E,Humans_movi_103,3.42E-1
340,Humans_duc_E,Humans_movi_104,4.42E-1
341,Humans_duc_E,Humans_movi_105,1.58E-1
342,Humans_duc_E,Humans_movi_110,4.28E-2
343,Humans_duc_E,Humans_movi_111,1.99E-1
344,Humans_duc_E,Humans_movi_112,6.73E-2
345,Humans_duc_E,Humans_movi_113,1.02E-1
346,Humans_duc_E,Humans_movi_114,2.48E-1
347,Humans_duc_E,Humans_movi_115,1.49E-1
348,Humans_duc_E,Machines_base_Centroid,3.85E-1
349,Humans_duc_E,Machines_base_FreqSum,7.00E-2
