,system_a,system_b,p_value
118,Humans_abstr_114,Humans_duc_F,1.76E-1
119,Humans_abstr_114,Humans_duc_G,7.92E-2
120,Humans_abstr_114,Humans_duc_H,7.79E-2
121,Humans_abstr_114,Humans_movi_101,8.64E-2
122,Humans_abstr_114,Humans_movi_102,1.25E-1
123,Humans_abstr_114,Humans_movi_103,2.65E-1
124,Humans_abstr_114,Humans_movi_104,1.05E-1
125,Humans_abstr_114,Humans_movi_105,4.53E-1
126,Humans_abstr_114,Humans_movi_110,3.77E-1
127,Humans_abstr_114,Humans_movi_111,1.17E-1
128,Humans_abstr_114,Humans_movi_112,2.38E-1
129,Humans_abstr_114,Humans_movi_113,4.47E-3
130,Humans_abstr_114,Humans_movi_114,1.40E-2
131,Humans_abstr_114,Humans_movi_115,1.22E-1
132,Humans_abstr_114,Machines_base_Centroid,6.61E-2
133,Humans_abstr_114,Machines_base_FreqSum,1.94E-1
134,Humans_abstr_114,Machines_base_GreedyKL,4.61E-1
135,Humans_abstr_114,Machines_base_LexRank,1.81E-1
136,Humans_abstr_114,Machines_base_TsSum,5.54E-2
137,Humans_abstr_114,Machines_soa_CLASSY04,2.86E-3
138,Humans_abstr_114,Machines_soa_CLASSY11,4.15E-7
139,Humans_abstr_114,Machines_soa_DPP,3.77E-3
140,Humans_abstr_114,Machines_soa_ICSISumm,1.32E-3
141,Humans_abstr_114,Machines_soa_OCCAMS_V,1.47E-5
142,Humans_abstr_114,Machines_soa_RegSum,1.49E-1
143,Humans_abstr_114,Machines_soa_Submodular,1.50E-1
149,Humans_abstr_115,Humans_duc_A,7.68E-2
150,Humans_abstr_115,Humans_duc_B,3.71E-2
151,Humans_abstr_115,Humans_duc_C,2.52E-2
152,Humans_abstr_115,Humans_duc_D,5.69E-2
153,Humans_abstr_115,Humans_duc_E,4.92E-1
154,Humans_abstr_115,Humans_duc_F,2.32E-1
155,Humans_abstr_115,Humans_duc_G,1.17E-1
156,Humans_abstr_115,Humans_duc_H,3.22E-2
157,Humans_abstr_115,Humans_movi_101,4.78E-2
158,Humans_abstr_115,Humans_movi_102,5.23E-2
159,Humans_abstr_115,Humans_movi_103,3.73E-1
160,Humans_abstr_115,Humans_movi_104,1.24E-1
161,Humans_abstr_115,Humans_movi_105,3.05E-1
162,Humans_abstr_115,Humans_movi_110,4.46E-1
163,Humans_abstr_115,Humans_movi_111,1.62E-1
164,Humans_abstr_115,Humans_movi_112,3.20E-1
165,Humans_abstr_115,Humans_movi_113,7.30E-3
166,Humans_abstr_115,Humans_movi_114,2.10E-2
167,Humans_abstr_115,Humans_movi_115,1.95E-1
168,Humans_abstr_115,Machines_base_Centroid,9.07E-2
169,Humans_abstr_115,Machines_base_FreqSum,2.59E-1
170,Humans_abstr_115,Machines_base_GreedyKL,4.30E-1
171,Humans_abstr_115,Machines_base_LexRank,2.37E-1
172,Humans_abstr_115,Machines_base_TsSum,1.32E-1
173,Humans_abstr_115,Machines_soa_CLASSY04,1.18E-3
174,Humans_abstr_115,Machines_soa_CLASSY11,6.59E-8
175,Humans_abstr_115,Machines_soa_DPP,1.41E-3
176,Humans_abstr_115,Machines_soa_ICSISumm,4.01E-4
177,Humans_abstr_115,Machines_soa_OCCAMS_V,2.64E-6
178,Humans_abstr_115,Machines_soa_RegSum,2.11E-1
179,Humans_abstr_115,Machines_soa_Submodular,8.87E-2
186,Humans_duc_A,Humans_duc_B,1.75E-3
187,Humans_duc_A,Humans_duc_C,2.65E-1
188,Humans_duc_A,Humans_duc_D,3.66E-1
189,Humans_duc_A,Humans_duc_E,5.64E-2
190,Humans_duc_A,Humans_duc_F,1.80E-2
191,Humans_duc_A,Humans_duc_G,5.45E-3
192,Humans_duc_A,Humans_duc_H,2.95E-1
193,Humans_duc_A,Humans_movi_101,3.88E-1
194,Humans_duc_A,Humans_movi_102,3.48E-1
195,Humans_duc_A,Humans_movi_103,3.93E-2
196,Humans_duc_A,Humans_movi_104,3.08E-3
197,Humans_duc_A,Humans_movi_105,2.81E-1
198,Humans_duc_A,Humans_movi_110,6.68E-2
199,Humans_duc_A,Humans_movi_111,1.69E-2
200,Humans_duc_A,Humans_movi_112,7.25E-2
201,Humans_duc_A,Humans_movi_113,1.45E-4
202,Humans_duc_A,Humans_movi_114,3.31E-4
203,Humans_duc_A,Humans_movi_115,1.98E-2
204,Humans_duc_A,Machines_base_Centroid,4.27E-3
205,Humans_duc_A,Machines_base_FreqSum,1.98E-2
206,Humans_duc_A,Machines_base_GreedyKL,1.12E-1
207,Humans_duc_A,Machines_base_LexRank,1.25E-2
208,Humans_duc_A,Machines_base_TsSum,6.58E-3
209,Humans_duc_A,Machines_soa_CLASSY04,2.27E-2
210,Humans_duc_A,Machines_soa_CLASSY11,1.48E-6
211,Humans_duc_A,Machines_soa_DPP,2.68E-2
212,Humans_duc_A,Machines_soa_ICSISumm,1.05E-2
213,Humans_duc_A,Machines_soa_OCCAMS_V,1.08E-4
214,Humans_duc_A,Machines_soa_RegSum,1.41E-2
215,Humans_duc_A,Machines_soa_Submodular,4.96E-1
223,Humans_duc_B,Humans_duc_C,2.47E-4
224,Humans_duc_B,Humans_duc_D,7.91E-4
225,Humans_duc_B,Humans_duc_E,1.70E-2
226,Humans_duc_B,Humans_duc_F,1.53E-1
227,Humans_duc_B,Humans_duc_G,2.56E-1
228,Humans_duc_B,Humans_duc_H,3.54E-4
229,Humans_duc_B,Humans_movi_101,7.37E-4
230,Humans_duc_B,Humans_movi_102,6.10E-4
231,Humans_duc_B,Humans_movi_103,4.93E-2
232,Humans_duc_B,Humans_movi_104,1.37E-1
233,Humans_duc_B,Humans_movi_105,2.33E-2
234,Humans_duc_B,Humans_movi_110,3.72E-2
235,Humans_duc_B,Humans_movi_111,2.35E-1
236,Humans_duc_B,Humans_movi_112,1.33E-1
237,Humans_duc_B,Humans_movi_113,2.99E-1
238,Humans_duc_B,Humans_movi_114,4.73E-1
239,Humans_duc_B,Humans_movi_115,1.60E-1
240,Humans_duc_B,Machines_base_Centroid,4.00E-1
241,Humans_duc_B,Machines_base_FreqSum,1.07E-1
242,Humans_duc_B,Machines_base_GreedyKL,2.26E-2
243,Humans_duc_B,Machines_base_LexRank,9.07E-2
244,Humans_duc_B,Machines_base_TsSum,1.35E-1
245,Humans_duc_B,Machines_soa_CLASSY04,2.35E-5
246,Humans_duc_B,Machines_soa_CLASSY11,3.00E-9
247,Humans_duc_B,Machines_soa_DPP,5.29E-5
